sex,race,juv_fel_count,priors_count,juv_other_count,juv_misd_count,c_charge_degree,age,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider,idx
0.56062704,0.8136033,-0.105697006,-0.6874053,-0.20049635,-0.14644411,1.3363788,-0.428504,1,0,1,0.5817506415594395,1,H,738
0.5605189,0.2974254,-0.10568133,-0.28330025,-0.20046575,-0.14642216,-0.13613042,0.25878802,0,0,0,0.5025795307250503,0,H,739
0.56041086,0.8134266,-0.105665654,-0.48526967,-0.20043518,-0.14640023,1.3360653,-0.42856413,1,0,1,0.5096654505288228,1,H,740
0.56030285,0.8132284,2.7461772,3.3482392,-0.2004046,-0.1463783,0.5996597,0.029770762,1,1,1,0.5554466741260453,1,H,741
-0.96489525,0.2969304,-0.10635399,-0.687153,-0.20037404,-0.14635637,0.5995403,0.5453743,1,0,1,0.624615912132034,1,H,742
0.56048346,0.29688305,-0.106338225,2.1362002,-0.20034352,-0.14633445,-0.1368637,1.4043628,1,1,1,0.6681740826677133,1,H,743
0.5603756,0.29683566,-0.10632247,-0.6872718,-0.20031297,-0.14631256,0.59954697,0.54478127,0,0,0,0.5015878969973776,0,H,744
0.5602677,0.81309545,-0.106306724,-0.28382137,1.3180978,-0.14629069,0.59942764,-0.08555496,1,0,1,0.5438269175287685,1,H,745
0.56015986,0.8128976,-0.10629098,3.1405802,1.3175697,-0.1462688,0.5993084,1.0030929,1,1,1,0.6330028879611831,1,H,746
0.56005216,0.8127001,-0.10627524,0.11854552,1.3170422,1.7043998,0.5991891,-0.54424715,1,1,1,0.5824392111610951,1,H,747
0.55994445,-0.7367375,-0.10625951,-0.082939155,-0.20137517,-0.14670514,0.59906995,-0.25761378,0,0,0,0.6792199385613622,0,H,748
-0.9661888,0.81277263,-0.10624379,-0.6873696,-0.20134452,-0.1466832,1.3354017,-0.08562182,0,0,0,0.6195210187915257,0,H,749
-0.9659156,-0.22038329,-0.106228076,-0.6872215,-0.2013139,-0.14666128,-0.13816027,-0.54419684,0,0,0,0.602194204297672,0,H,750
-0.9656427,0.29623637,-0.10621237,-0.2840621,-0.20128328,-0.14663938,0.59861785,-0.31478348,0,0,0,0.6972110088776443,0,H,751
0.5607009,0.29618925,-0.106196664,-0.2840172,-0.20125265,-0.14661749,-0.13832766,1.2331643,0,0,0,0.712635055411876,0,H,752
0.5605931,0.8127966,-0.10618097,1.3283376,-0.20122208,-0.14659561,0.5986252,0.086274184,1,1,1,0.562587211841137,1,H,753
0.5604855,0.29591933,-0.10616529,1.1263752,-0.20119148,-0.14657372,0.59850645,0.54498833,1,1,1,0.6731387664388967,1,H,754
0.56037796,0.29587233,-0.10614962,1.126002,-0.20116092,-0.14655186,-1.6122755,-0.20063609,1,1,1,0.5549435860310817,1,H,755
0.56027037,0.29582536,-0.10613394,0.52118605,2.8353958,-0.14653,-0.13817956,0.1435392,0,0,0,0.5046323005147263,0,H,756
0.5601629,0.8126652,-0.10611827,1.9310136,-0.2017514,-0.14650816,0.5988448,0.43033636,1,1,0,0.5699458981669263,1,H,757
0.56005555,0.8124683,-0.106102616,-0.4870684,-0.20172076,-0.14648633,0.59872615,1.2905512,0,0,0,0.7185913009595847,0,H,758
0.55994827,0.8122716,-0.106086954,-0.4869805,-0.20169014,-0.14646451,-0.87561065,-0.37327805,0,0,0,0.5721028951989502,0,H,759
0.55984104,0.8120751,-0.106071316,1.1251197,-0.20165955,-0.14644268,0.5988832,0.5447432,0,1,0,0.6393909939759175,1,H,760
-0.96771365,0.8118787,-0.10605568,-0.688693,-0.20162894,-0.14642087,-0.1384714,-0.43078938,0,0,0,0.6462721637728097,0,H,761
0.56002116,0.29466683,-0.10604005,-0.28551465,-0.20159838,-0.14639907,0.5988907,0.2579161,0,0,1,0.7401275419402276,0,H,762
0.559914,0.81170464,1.3240374,0.92379755,-0.2015678,-0.1463773,2.0723894,1.2333184,1,1,0,0.5354996412565565,1,H,763
0.5598069,0.81150854,2.7510498,-0.08417974,-0.20153724,1.7080112,-0.1391757,-0.3164013,1,1,1,0.7249920473484851,1,H,764
0.5596998,0.8113126,-0.10709821,0.52060515,-0.2015067,-0.14681222,-0.13915497,-0.14416064,1,0,1,0.5350931135695095,1,H,765
0.5595927,-0.74045384,-0.107082434,-0.6891378,-0.20147619,-0.14679039,0.5981326,-0.43115935,1,0,1,0.675845256745334,1,H,766
0.55948585,-0.740287,-0.10706667,-0.68898994,-0.20144565,-0.14676857,-0.13932149,0.20044595,0,0,0,0.6643746878243393,0,H,767
-0.96899986,-0.22287382,-0.10705092,-0.6888421,-0.20141517,-0.14674675,1.3352978,1.4632248,0,0,0,0.7443954339270789,0,H,768
0.55966586,0.81183153,-0.10703517,0.117919475,-0.20138468,-0.14672495,-0.1396735,0.1999566,0,0,1,0.508076372624704,0,H,769
-0.9689862,0.8116358,-0.107019424,-0.68882746,-0.2013542,-0.14670317,0.5978097,-0.2594265,0,0,0,0.7477300023019174,0,H,770
0.55984586,0.81144017,-0.10700369,0.3198167,-0.20132373,-0.14668138,-0.877305,0.25745502,0,0,0,0.5070945768826725,0,H,771
0.559739,0.2938661,-0.10698796,-0.6888627,-0.20129329,-0.14665961,-0.8770793,2.2659552,0,0,0,0.7711367062992964,0,H,772
0.55963224,0.8112671,-0.10697224,-0.68871516,2.8389387,-0.14663784,0.59824175,-0.54698074,1,0,1,0.5043331631049794,1,H,773
0.5595255,0.29359865,-0.106956534,-0.08331428,-0.20188114,-0.14661609,0.5981237,0.88815874,1,0,1,0.6957523092038699,1,H,774
0.5594188,0.8110941,-0.10694082,-0.48687747,-0.20185064,-0.14659435,1.335441,0.3139429,1,0,1,0.6249058506663577,1,H,775
0.5593122,0.81089896,-0.106925115,-0.68857783,-0.20182016,-0.14657262,0.5975501,0.14164972,0,0,0,0.6071858154851694,0,H,776
0.5592057,-0.22455123,-0.106909424,-0.48662734,-0.20178969,-0.14655088,-0.1402712,0.60098904,0,0,0,0.771635170948193,0,H,777
0.5590992,0.29321617,-0.10689374,0.3208631,-0.20175922,-0.14652915,0.597558,-0.14567783,0,0,0,0.6209260955295212,0,H,778
0.55899274,-0.7423813,-0.106878065,-0.68854827,-0.20172878,-0.14650746,-0.14043692,-0.3753986,1,0,1,0.6907655554818055,1,H,779
-0.9710457,0.2934044,-0.10686239,0.11914265,-0.20169836,-0.14648576,0.5975662,0.54374546,1,0,1,0.7074470577329705,1,H,780
0.55917263,0.811194,-0.10684673,0.9267169,1.3196846,3.5645516,1.3352169,-0.3180852,1,1,1,0.7109087843890226,1,H,781
0.5590663,0.29313764,-0.106831074,-0.28499916,-0.20202881,-0.1472486,0.59699386,1.2904711,1,0,1,0.7291581405520037,1,H,782
0.55896,0.2930916,-0.10681542,0.52285236,-0.20199834,-0.14722681,0.5968765,1.1177247,0,0,0,0.5014760960028615,0,H,783
-0.97154844,-0.7430363,-0.10679978,-0.28513604,-0.2019679,-0.14720501,1.3345821,0.1409073,0,0,0,0.7058888295156439,0,H,784
0.5591397,0.811312,-0.106784135,1.9359187,-0.20193747,1.7085252,-0.8796713,-0.20386255,0,1,1,0.7037787132302863,1,H,785
0.55903345,0.8111173,-0.10676851,-0.083616264,-0.20190704,-0.14763705,0.59657955,1.0602559,0,0,0,0.6976995328299381,0,H,786
0.5589273,0.8109227,-0.10675289,0.11835011,-0.20187663,-0.14761522,-0.14165226,0.31304795,0,0,0,0.6753647144895912,0,H,787
0.55882126,0.8107284,-0.10673726,4.94831,-0.20184624,-0.1475934,0.5965881,1.4045868,1,1,1,0.5387484666315946,1,H,788
0.5587153,0.2923988,-0.10672166,0.31778955,-0.20181586,-0.14757158,0.59647113,0.59984505,0,0,0,0.682897142162174,0,H,789
0.55860937,0.81055677,1.3269647,-0.2862185,-0.2017855,-0.1475498,0.5963543,-0.43469223,0,1,0,0.8497161869915111,1,H,790
0.5585035,-0.22616471,-0.107077986,-0.48750892,-0.20175515,-0.14752802,-0.14218864,-0.43461752,0,0,0,0.7549784883739021,0,H,791
0.55839765,-0.7444465,-0.10706235,0.31803986,-0.2017248,-0.14750622,-0.8806311,0.025314169,0,0,0,0.7254750326335518,0,H,792
0.5582919,-0.7442793,-0.1070467,-0.48757702,-0.20169449,-0.14748447,0.59663665,0.8875883,0,0,0,0.7450751512643727,0,H,793
0.5581862,0.29270637,-0.10703106,-0.28608415,-0.2016642,1.7098317,2.0725722,-0.4348827,0,1,0,0.512796059335338,1,H,794
0.5580805,0.8110965,-0.107015446,1.7276703,-0.20163387,-0.14791554,0.5956372,0.08268371,0,1,0,0.5281607561197705,1,H,795
0.55797493,0.8109025,-0.10699982,-0.48783097,-0.2016036,-0.14789371,-0.14281975,1.8070794,0,0,0,0.7583340265946107,0,H,796
0.55786943,0.29222125,-0.106984206,0.31787565,-0.20157333,-0.14787191,0.5956462,0.82940876,0,0,0,0.7752390526796274,0,H,797
0.557764,-0.22644839,-0.1069686,0.1163932,-0.2015431,-0.14785013,1.3337625,0.25436237,1,0,1,0.857213644455301,1,H,798
0.55765855,-1.2635249,-0.106952995,0.5192863,-0.20151284,-0.14782836,-0.14335246,0.0243249,1,0,1,0.6966006518331446,1,H,799
0.5575532,0.8112022,-0.1069374,2.9334002,-0.20148262,-0.14780658,0.59520376,0.1968458,1,1,1,0.6177948097745307,1,H,800
-0.9754039,0.2924007,-0.106921814,1.7246469,-0.2014524,-0.1477848,0.59508765,0.25433156,0,1,1,0.5038827540109327,1,H,801
0.5577329,-0.74508077,-0.10690623,-0.48887092,-0.20142223,-0.14776306,0.5949716,0.48437536,0,0,0,0.714298449428292,0,H,802
0.55762756,0.8112979,-0.106890656,1.7239897,-0.20139204,-0.1477413,0.59485555,0.31170958,1,1,1,0.6454204762162238,1,H,803
-0.97564477,0.81110424,-0.10687509,0.11435969,1.3244731,-0.14771956,-0.14407079,-0.14863919,0,0,0,0.5779785983667095,0,H,804
0.5578071,-0.22667857,-0.10685952,-0.08685799,-0.2017214,-0.14769784,-0.8828962,0.024020659,0,0,0,0.5743347798356714,0,H,805
0.5577018,0.81108665,-0.10684397,-0.2880721,-0.2016912,1.7119858,1.3337954,-0.37885603,0,1,0,0.5652776843319083,1,H,806
0.5575967,0.29203615,-0.10682843,-0.69049656,-0.20166099,-0.14812781,1.3332624,1.4052066,0,0,0,0.726362770112247,0,H,807
0.5574915,0.810916,-0.10681289,-0.28785026,-0.20163082,-0.14810602,-0.88323975,0.54167974,0,0,0,0.767739486750664,0,H,808
0.55738646,-0.22724722,-0.10679736,-0.6903583,-0.20160064,-0.14808427,-0.8830138,1.0019318,1,0,1,0.8223275882609454,1,H,809
0.5572815,0.8108986,-0.10678184,0.31630394,-0.2015705,-0.14806253,-0.8827879,0.0808392,1,0,1,0.6629462263940228,1,H,810
0.55717653,0.29165804,-0.10676631,-0.28775674,-0.20154035,-0.14804079,0.5950554,0.48378384,0,0,0,0.7048481294639876,0,H,811
0.5570716,-0.74670166,-0.1067508,-0.69040036,-0.20151022,-0.14801906,0.59493965,0.8290755,0,0,0,0.6982064670978911,0,H,812
0.5569668,-0.74653465,-0.106735304,-0.2875353,-0.2014801,-0.14799733,-0.1441559,-0.26499298,1,0,1,0.7402357157055592,1,H,813
0.55686206,0.29207867,-0.1067198,-0.6902624,-0.20145002,-0.14797562,-0.14413475,-0.38011527,0,0,0,0.6770101610271101,0,H,814
-0.97794086,-0.74654955,-0.10670431,-0.6901161,-0.20141993,-0.1479539,1.333982,-0.14969547,1,0,1,0.7180250815604516,1,H,815
0.5570416,0.81154895,-0.106688835,-0.48856232,-0.20138988,-0.14793223,0.59462476,1.0021671,1,0,1,0.7558928521909795,1,H,816
0.5569369,0.8113559,-0.10667335,1.7268295,-0.20135981,-0.14791054,0.59450924,1.1745884,1,1,1,0.65157009240339,1,H,817
-0.9781795,0.81116295,-0.106657885,-0.08604303,-0.20132975,-0.14788885,2.0716932,0.42565963,0,0,0,0.7052703766769408,0,H,818
0.5571162,0.8109701,-0.10664242,0.3168277,-0.20129973,-0.1478672,-0.1453742,0.36798862,1,0,1,0.5678832161265767,1,H,819
0.5570116,-0.22806033,-0.10662695,0.11532462,-0.20126969,-0.14784555,0.593644,0.48313978,0,0,0,0.5930542182826064,0,H,820
0.55690694,0.8109531,-0.10661151,0.92113984,-0.20123969,-0.14782389,0.593529,0.36783072,0,1,0,0.5732889196046248,0,H,821
-0.9786744,0.81076056,-0.10659606,-0.4894076,-0.20120971,-0.14780226,2.0705004,-0.03558633,0,0,0,0.7714486345720573,0,H,822
0.5570861,0.81056815,-0.106580615,-0.28782177,-0.20117973,-0.14778063,1.3310498,0.19494462,1,0,1,0.7317102404450809,1,H,823
0.5569817,0.8103759,-0.10656519,0.31683114,-0.20114976,-0.14775902,0.59209484,-0.03564196,1,1,1,0.5129375250909284,1,H,824
0.5568772,-1.2679708,-0.10654977,-0.28790495,-0.20111983,-0.1477374,0.59198034,0.6560977,1,0,1,0.6772215962667132,1,H,825
0.5567728,0.8104762,-0.10653435,0.518481,4.3781276,-0.1477158,0.591866,-0.26643538,0,1,0,0.5073168812618998,0,H,826
0.5566685,0.8102842,-0.10651893,-0.28803885,-0.20181908,-0.14769423,0.5917517,0.59847635,0,0,0,0.6207643828266752,0,H,827
-0.9796802,0.29052827,-0.10650354,-0.28799427,-0.20178904,-0.14767267,0.59163755,1.1748146,1,0,1,0.8115498313816447,1,H,828
-0.9794059,-0.22921608,-0.10648814,0.11537708,-0.20175901,-0.14765108,0.59152335,1.0591519,1,0,1,0.7304390889845632,1,H,829
-0.9791317,0.29058814,-0.106472746,-0.6913668,-0.201729,-0.14762953,0.59140927,1.7501711,1,0,1,0.6696088443518788,1,H,830
0.5574141,0.2905431,-0.10645736,0.5189643,-0.20169902,-0.14760797,0.5912951,0.76990044,0,0,1,0.6364862359580926,0,H,831
0.55730975,0.29049817,-0.10644198,0.31715578,-0.20166904,-0.14758644,0.59118116,-0.21022055,1,0,1,0.626723725499955,1,H,832
-0.979369,-0.2295206,-0.10642661,-0.28815314,-0.20163907,-0.14756489,-0.14825591,1.2309344,0,0,0,0.5971003130045638,0,H,833
0.5574884,-0.22948617,-0.10641125,0.51899654,-0.2016091,-0.14754337,0.5911922,0.42362806,1,0,1,0.6247927606069938,1,H,834
0.55738413,0.29066285,-0.10639589,0.31711474,-0.20157918,-0.14752187,0.5910783,0.48120984,0,0,0,0.5605499998772695,0,H,835
0.5572798,0.29061782,-0.10638054,-0.2884144,-0.20154925,-0.14750037,0.59096456,1.2881391,0,0,0,0.7394037822024566,0,H,836
0.55717564,-0.22967766,-0.1063652,-0.28836983,-0.20151934,-0.14747886,0.59085083,-0.26883674,0,0,1,0.637566177725292,0,H,837
0.5570715,0.81093115,-0.106349856,-0.69204533,-0.20148943,-0.14745738,1.330162,0.5385131,0,0,0,0.6733156589270426,0,H,838
-0.98037213,0.8107396,-0.10633453,-0.2881494,-0.20145954,-0.1474359,0.59029317,0.5960787,0,0,0,0.7584969383790955,0,H,839
0.55725,0.29024366,-0.106319204,0.31765708,-0.20142968,-0.14741443,0.5901796,0.24992451,0,0,0,0.6785354602803239,0,H,840
0.557146,0.8105713,-0.106303886,-0.4901682,-0.2013998,-0.14739297,-0.14969136,1.3455671,0,0,0,0.7691495173848044,0,H,841
0.557042,0.81038004,-0.106288575,-0.6920223,-0.20136997,-0.14737155,-0.8894604,-0.21195309,0,0,0,0.7145897092986974,0,H,842
0.5569381,0.28976545,-0.10627326,-0.6918766,-0.20134014,-0.1473501,1.3300688,-0.50033873,0,0,0,0.743599928943004,0,H,843
0.5568342,0.8102122,-0.10625798,2.5379086,-0.2013103,-0.14732866,-0.14978297,1.1725968,0,1,0,0.5377126631296039,1,H,844
0.55673045,0.8100213,-0.10624268,-0.49010324,-0.2012805,-0.14730725,0.59014356,0.36476573,1,0,1,0.7960031314909747,1,H,845
0.55662674,-0.7518774,-0.1062274,-0.6918527,-0.2012507,-0.14728583,0.5900305,0.018532211,0,0,0,0.6535106648129196,0,H,846
0.556523,0.8100945,-0.106212124,-0.28798828,-0.20122093,1.7223192,0.58991736,-0.61619383,1,0,1,0.5784029156295354,1,H,847
0.55641943,0.80990374,-0.10619684,1.1252036,-0.20119114,-0.14771314,1.3296394,-0.21213314,1,1,1,0.6111566498818388,1,H,848
0.55631584,0.8097132,-0.106181584,2.3346324,5.89369,5.4394264,0.5893618,0.07648739,1,1,1,0.6525571109655535,1,H,849
0.55621237,0.8095227,-0.10616631,-0.2887342,-0.20186952,-0.14863645,0.5892489,0.82683724,0,0,0,0.6363185697003656,0,H,850
-0.9829011,0.8093324,-0.10615107,-0.08689461,-0.20183969,-0.14861487,0.58913624,0.018516125,0,0,0,0.6637430637013628,0,H,851
0.55639076,0.8091422,-0.10613582,0.51857877,-0.20180985,1.713639,-0.89137805,0.19172366,1,1,1,0.5008596955070078,1,H,852
0.5562873,0.28822407,-0.10612058,-0.49071762,-0.20178002,-0.14903915,1.3292767,0.88453734,1,0,1,0.6868674561775959,1,H,853
0.5561839,-1.2741262,-0.10610535,-0.69247055,-0.20175023,-0.14901753,0.58885235,1.2883351,1,0,0,0.6563629033810736,1,H,854
0.5560805,0.8092656,-0.10609012,0.31704617,-0.20172043,-0.1489959,-0.15150589,-0.15537994,1,0,1,0.6024017282840283,1,H,855
0.5559772,-0.2325416,-0.10607491,-0.6925036,1.3229065,-0.14897431,0.5888646,0.30663246,0,0,0,0.6205593090751872,0,H,856
0.55587393,0.80925024,-0.1060597,-0.69235826,-0.20204453,-0.14895271,-0.15166488,0.30658492,0,1,1,0.5132101895098206,0,H,857
-0.9841523,0.2881896,-0.10604449,-0.69221306,-0.2020147,-0.14893113,-0.8920919,1.5767968,0,0,0,0.6467701898036616,0,H,858
0.55605227,0.809084,-0.1060293,-0.692068,1.3228652,-0.14890955,0.5891469,-0.560225,1,1,1,0.5007664367494098,1,H,859
0.55594915,0.28793013,-0.1060141,-0.48998323,-0.20233846,-0.14888798,0.5890345,0.01743033,1,1,1,0.509404176341682,1,H,860
0.5558461,-1.2751275,-0.10599891,-0.48989713,-0.20230861,-0.14886643,0.588922,1.2302454,1,0,1,0.6388354336773221,1,H,861
0.5557431,0.2882217,-0.105983734,-0.28781086,-0.2022788,-0.14884487,-0.15193713,-0.50275826,0,1,0,0.5137859749279416,0,H,862
0.55564016,0.28817746,-0.10596856,-0.0857302,-0.20224898,-0.14882334,-0.15191521,-0.09831304,1,0,1,0.6712492592742043,1,H,863
0.5555372,0.8092543,-0.1059534,0.7225014,-0.20221917,-0.1488018,0.5890587,-0.27162364,1,1,1,0.6942656369656793,1,H,864
0.5554344,0.28791815,-0.10593824,0.11615328,-0.2021894,-0.14878027,-0.15207396,-0.21380045,1,1,1,0.6548186539760451,1,H,865
-0.9856542,0.2878741,-0.105923094,-0.4901768,-0.20215961,-0.14875878,0.58907104,1.2307454,0,0,0,0.6980932870531709,0,H,866
0.5556127,0.80911195,-0.10590794,0.72263014,1.3240086,-0.14873728,-0.15223259,-0.2718869,1,1,1,0.6251164158538909,1,H,867
0.5555098,0.28761524,-0.1058928,0.31823245,-0.20248282,-0.1487158,0.58908343,0.017124234,0,1,0,0.6216992379390461,0,H,868
0.5554071,0.28757122,-0.10587766,-0.6926216,-0.20245302,-0.1486943,-0.15239106,1.519496,1,0,1,0.6821994938204131,1,H,869
-0.9861397,0.28752726,-0.10586253,0.72272545,-0.20242324,-0.14867283,0.58909565,-0.38784677,0,0,0,0.5421003313483539,0,H,870
0.5555852,0.80899364,-0.10584742,-0.69272774,-0.20239349,-0.14865136,-0.1525496,0.24799438,1,1,0,0.5011074933995283,1,H,871
0.5554826,-0.7558814,-0.1058323,-0.2881974,-0.20236374,-0.1486299,-0.15252748,1.2881764,0,1,0,0.5480182796590919,0,H,872
0.55538,0.28749964,-0.105817206,-0.49038082,-0.202334,-0.14860846,0.5892324,1.2299306,0,0,0,0.5698409254643093,0,H,873
0.55527747,0.28745577,-0.1058021,-0.2880458,2.8495169,-0.14858703,0.5891204,-0.38855195,1,0,1,0.5946035696157157,1,H,874
0.55517495,0.8091146,-0.105787,2.5417159,2.8458567,3.5811696,0.58900833,0.18954167,1,1,1,0.8248403325325916,1,H,875
0.5550726,0.80892575,-0.105771914,0.31789315,-0.20350485,-0.14932802,0.5888965,0.07389119,0,0,0,0.5008025585542434,0,H,876
0.5549702,0.28698337,-0.10575683,-0.28862324,-0.20347494,-0.14930649,1.3305221,-0.041759104,0,1,0,0.5267475562137026,0,H,877
0.55486786,-0.7567809,-0.105741754,-0.6929046,-0.20344508,-0.14928497,-0.1535854,-0.33088857,1,0,1,0.6193795630962288,1,H,878
-0.987889,0.8090228,-0.10572668,-0.49059102,-0.20341522,-0.14926347,0.5884698,-0.388669,0,0,0,0.7171560995634649,0,H,879
-0.98761404,0.8088342,-0.10571163,-0.6926959,-0.2033854,-0.14924195,-0.15374334,0.30548912,0,0,0,0.7783310177203753,0,H,880
0.5553263,-1.800331,-0.105696574,0.31857592,-0.20335555,-0.14922047,0.58848244,0.65250504,0,0,0,0.5767207011890851,0,H,881
0.55522394,0.8088975,-0.10568152,0.11626946,-0.2033257,-0.14919901,-0.15390114,0.016015183,1,0,1,0.6419555486107752,1,H,882
0.5551217,0.80870914,-0.10566648,0.52081215,-0.20329592,1.7169057,1.3305954,-0.15757403,1,1,1,0.7363165127769746,1,H,883
0.55501956,0.2867312,-0.10565144,-0.49079567,-0.20326611,-0.14962003,0.5880568,2.6754003,0,0,0,0.6748265169977263,0,H,884
0.55491745,-0.23523544,-0.10563641,-0.49071002,-0.20323633,-0.1495985,0.5879454,-0.33162394,1,0,1,0.6238752022566691,1,H,885
-0.9886017,0.8087184,-0.10562138,-0.6929477,-0.20320657,-0.14957699,-0.89695483,0.073215075,0,0,0,0.7622919329093983,0,H,886
-0.98832697,0.80853033,-0.10560636,-0.085745245,-0.20317681,-0.14955549,0.58810276,-0.27380586,0,0,0,0.7881578105179173,0,H,887
0.555375,0.80834234,-0.10559135,-0.08573313,-0.20314708,-0.14953399,0.5879915,-0.15808056,0,0,0,0.5367829889402272,0,H,888
-0.98830456,-0.23591706,-0.10557635,-0.49055412,-0.20311736,-0.14951251,-0.15470725,1.5769216,0,0,0,0.7820265198150789,0,H,889
-0.9880302,0.28625596,-0.10556135,-0.49046862,-0.20308764,-0.14949103,2.0722187,0.9403547,0,0,0,0.729859899594618,0,H,890
0.5558319,0.2862124,-0.10554636,0.9267647,2.8488293,1.7178994,0.5871499,-0.33224988,1,1,1,0.7089483912588481,1,H,891
0.5557297,0.80837595,-0.10553138,0.3192138,-0.20365512,-0.14991121,0.5870391,-0.4478849,1,0,1,0.6041477337031743,1,H,892
0.5556276,-1.8024315,-0.1055164,-0.4908048,-0.20362534,-0.14988968,-0.155554,-0.15855338,0,0,0,0.5842136002345524,0,H,893
0.55552554,-0.23576158,-0.10550143,-0.69320834,-0.20359558,-0.14986818,0.5870524,1.7501467,0,0,0,0.7771812629784723,0,H,894
0.55542356,0.8086125,-0.10548646,-0.49056053,-0.20356584,-0.14984669,-0.15571076,-0.043286934,1,0,1,0.6347682395956848,1,H,895
0.5553217,-0.7581386,-0.1054715,0.31972587,-0.2035361,1.7180579,0.5870658,0.07242486,0,1,0,0.7809735148154235,0,H,896
-0.9892672,0.80868584,-0.105456546,-0.6931775,-0.20350638,-0.15026613,0.5869552,1.0558859,0,0,0,0.8153184216674831,0,H,897
0.5554989,0.80849844,-0.1054416,-0.28788537,-0.20347667,-0.15024458,-0.15604629,0.9399014,0,0,0,0.6066797676745646,0,H,898
0.555397,0.80831116,-0.105426654,0.92777425,1.3237072,1.7176616,0.58696854,-0.043866895,1,1,1,0.8383625521344283,1,H,899
0.5552951,0.80812395,-0.105411716,1.1300678,-0.20379654,-0.15066345,-0.8991911,1.4024793,0,1,0,0.6194346369003504,0,H,900
0.5551933,0.8079369,1.350479,-0.085798115,1.3234317,-0.15064187,0.58712566,-0.3914068,0,1,0,0.5457084337839642,0,H,901
0.5550916,0.80775,14.049478,2.1419437,-0.2041161,-0.15062028,-0.89921033,0.5923764,1,1,0,0.6486278062006613,1,H,902
0.55499,0.8075632,-0.10674679,0.72378105,1.3231567,3.5806603,0.5872826,-0.0443134,1,1,1,0.7975177174819833,1,H,903
-0.9905017,0.80737656,-0.10673169,-0.69417775,-0.20443533,-0.15135173,-0.15606505,-0.044307224,0,0,0,0.7710496182454784,0,H,904
0.55516714,0.80719,-0.10671659,-0.08636319,-0.20440553,-0.15133008,0.58729595,1.2868599,1,0,1,0.5392421078120416,1,H,905
0.5550656,0.8070036,-0.10670149,-0.6941061,-0.20437576,-0.15130843,0.58718544,-0.39195397,0,1,0,0.5407856898944646,0,H,906
0.55496407,0.80681735,-0.106686406,0.31906286,-0.20434597,-0.1512868,1.3302778,0.07122939,1,0,1,0.6745693307385846,1,H,907
0.5548627,0.80663115,2.7233107,3.1516027,1.323586,3.575877,0.5866399,0.53439116,1,1,1,0.8085710369258557,1,H,908
-0.9912314,0.8064451,-0.107337,0.520106,-0.20466481,-0.1520154,0.5865297,0.24478987,0,0,0,0.5860580667495832,0,H,909
0.5550397,0.28373435,-0.10732183,-0.49199036,-0.20463501,-0.15199366,-0.1571118,1.1711316,1,0,1,0.606928037133911,1,H,910
0.5549383,0.8062836,-0.10730667,1.531871,1.3235457,-0.15197195,0.58654344,0.8234328,0,1,1,0.6944989767489864,1,H,911
-0.9914587,0.80609775,-0.107291505,-0.28986222,-0.20495349,1.7118082,0.5864333,-0.5086426,1,1,1,0.5766607781561373,1,H,912
0.55511516,0.805912,-0.10727636,1.5314323,-0.20492366,-0.15238735,0.58632326,-0.16106232,1,1,1,0.6366475243714705,1,H,913
-0.991435,0.80572665,-0.10726122,0.92397064,-0.20489386,-0.15236558,1.3297791,-0.16103923,1,1,1,0.5459948872391753,1,H,914
-0.99116075,0.80554134,-0.107246086,-0.6951786,-0.20486408,-0.15234382,1.3292657,1.3449244,0,0,0,0.6470431914846123,0,H,915
0.55556977,0.80535614,-0.107230954,-0.49266705,-0.2048343,-0.1523221,-0.15833221,-0.10344645,1,1,1,0.5065644245412712,1,H,916
0.55546844,0.282425,-0.10721583,-0.6949709,-0.20480454,-0.15230036,0.5854695,1.6918876,0,0,0,0.5290801650017903,0,H,917
0.5553671,0.28238255,-0.107200705,0.3172915,-0.2047748,-0.15227863,-0.15848745,0.93857276,0,0,0,0.5108031510589603,0,H,918
0.5552659,-0.76349455,-0.1071856,-0.2901275,-0.20474507,-0.15225692,0.5854837,0.5329721,0,0,0,0.5896598796529174,0,H,919
-0.99188846,0.80548,-0.10717049,-0.6950108,-0.20471534,-0.15223521,-0.15864258,-0.16222587,0,0,0,0.7580170338310223,0,H,920
0.5554423,0.28235868,-0.10715539,-0.6948672,-0.20468563,-0.15221351,0.58549786,1.9803045,0,0,0,0.6908393069185974,0,H,921
-0.9918647,0.80531967,-0.107140295,-0.49223942,-0.20465595,-0.15219183,-0.90291,-0.16268836,1,0,0,0.7672441974019721,1,H,922
0.5556186,0.2821058,-0.107125215,1.1279156,-0.20462626,-0.15217015,0.5856549,0.30068365,0,1,0,0.5757640982007882,1,H,923
0.5555174,-0.2410972,-0.107110135,-0.6949477,-0.2045966,-0.15214849,0.5855455,-0.104843445,0,0,0,0.5741994342722946,0,H,924
0.5554163,-0.7642358,-0.10709506,-0.6948043,-0.20456696,-0.15212683,-0.15890521,0.70620465,0,0,0,0.6434941463270986,0,H,925
0.55531526,0.2823965,-0.10708,-0.2895897,-0.2045373,-0.15210518,-0.90325135,-0.27884513,1,0,1,0.5350122482097411,1,H,926
0.5552142,-0.24097241,-0.10706493,-0.28954607,-0.20450766,-0.15208355,-0.9030232,1.2854383,0,0,0,0.7276824200795505,0,H,927
